Headline,Body ID,Detected Stance,Actual Stance
edu.arizona.cs.data.Headline@1774ac57,1294,unrelated,unrelated
edu.arizona.cs.data.Headline@6c4f4bb3,1889,discuss,discuss
edu.arizona.cs.data.Headline@2ab887bf,1294,unrelated,unrelated
edu.arizona.cs.data.Headline@744a98c3,305,unrelated,unrelated
edu.arizona.cs.data.Headline@66762818,2003,discuss,discuss
edu.arizona.cs.data.Headline@3808074d,1323,unrelated,unrelated
edu.arizona.cs.data.Headline@7e41174b,1226,unrelated,unrelated
edu.arizona.cs.data.Headline@2920d673,754,unrelated,unrelated
edu.arizona.cs.data.Headline@51ea9e75,513,unrelated,unrelated
edu.arizona.cs.data.Headline@6916b423,698,unrelated,unrelated
edu.arizona.cs.data.Headline@1f1b1d05,56,unrelated,unrelated
edu.arizona.cs.data.Headline@69d0f7b4,1673,unrelated,unrelated
edu.arizona.cs.data.Headline@2ee42cbe,2130,unrelated,unrelated
edu.arizona.cs.data.Headline@20530ba2,206,unrelated,unrelated
edu.arizona.cs.data.Headline@4ad6ea2e,609,unrelated,unrelated
edu.arizona.cs.data.Headline@24d5c997,1281,unrelated,unrelated
edu.arizona.cs.data.Headline@2b5b806f,345,unrelated,unrelated
edu.arizona.cs.data.Headline@64047a50,1806,unrelated,unrelated
edu.arizona.cs.data.Headline@132bc647,5,unrelated,unrelated
edu.arizona.cs.data.Headline@6cbcd4f7,1219,discuss,discuss
edu.arizona.cs.data.Headline@3e029aab,2223,unrelated,unrelated
edu.arizona.cs.data.Headline@3e563859,1509,discuss,discuss
edu.arizona.cs.data.Headline@14ab3afa,1416,discuss,discuss
edu.arizona.cs.data.Headline@70520c17,1379,discuss,discuss
edu.arizona.cs.data.Headline@7ed106de,1476,discuss,discuss
edu.arizona.cs.data.Headline@714a7dad,1175,unrelated,unrelated
edu.arizona.cs.data.Headline@3cfbf594,737,unrelated,unrelated
edu.arizona.cs.data.Headline@5ca974a8,398,unrelated,unrelated
edu.arizona.cs.data.Headline@2a386e15,345,unrelated,unrelated
edu.arizona.cs.data.Headline@83dd9ea,2044,unrelated,unrelated
edu.arizona.cs.data.Headline@6b89ca2c,1933,unrelated,unrelated
edu.arizona.cs.data.Headline@3dddfa4a,1184,unrelated,unrelated
edu.arizona.cs.data.Headline@3314440f,1567,unrelated,unrelated
edu.arizona.cs.data.Headline@2f9d8133,2483,unrelated,unrelated
edu.arizona.cs.data.Headline@10042d66,236,unrelated,unrelated
edu.arizona.cs.data.Headline@362b44a6,922,unrelated,unrelated
edu.arizona.cs.data.Headline@7752018,1885,unrelated,unrelated
edu.arizona.cs.data.Headline@297d864a,2075,discuss,discuss
edu.arizona.cs.data.Headline@6bc474fc,2290,unrelated,unrelated
edu.arizona.cs.data.Headline@294f8dd3,2306,unrelated,unrelated
edu.arizona.cs.data.Headline@56ad1f08,374,unrelated,unrelated
edu.arizona.cs.data.Headline@1e06e2b5,1794,discuss,discuss
edu.arizona.cs.data.Headline@4bf2c5b3,2256,unrelated,unrelated
edu.arizona.cs.data.Headline@31133822,1291,unrelated,unrelated
edu.arizona.cs.data.Headline@45abf604,1697,unrelated,unrelated
edu.arizona.cs.data.Headline@b81f9c8,1104,unrelated,unrelated
edu.arizona.cs.data.Headline@6abfcc68,559,unrelated,unrelated
edu.arizona.cs.data.Headline@6e74274e,2034,unrelated,unrelated
edu.arizona.cs.data.Headline@15e1c6b0,425,unrelated,unrelated
edu.arizona.cs.data.Headline@15a2e0d6,1564,discuss,discuss
edu.arizona.cs.data.Headline@16aa286,403,unrelated,unrelated
edu.arizona.cs.data.Headline@4eebabb2,1660,unrelated,unrelated
edu.arizona.cs.data.Headline@328384f,1822,discuss,discuss
edu.arizona.cs.data.Headline@108da5a3,1940,unrelated,unrelated
edu.arizona.cs.data.Headline@64596fd3,107,unrelated,unrelated
edu.arizona.cs.data.Headline@1a1a3d21,5,unrelated,unrelated
edu.arizona.cs.data.Headline@3592ee46,2022,unrelated,unrelated
edu.arizona.cs.data.Headline@6c373ebb,119,unrelated,unrelated
edu.arizona.cs.data.Headline@3248066e,2123,unrelated,unrelated
edu.arizona.cs.data.Headline@7970c633,944,unrelated,unrelated
edu.arizona.cs.data.Headline@e25d8ae,1742,discuss,discuss
edu.arizona.cs.data.Headline@7c2cc472,892,unrelated,unrelated
edu.arizona.cs.data.Headline@312c49a,744,unrelated,unrelated
edu.arizona.cs.data.Headline@4fd095b2,676,unrelated,unrelated
edu.arizona.cs.data.Headline@6f90c44e,493,discuss,discuss
edu.arizona.cs.data.Headline@7505929a,1769,unrelated,unrelated
edu.arizona.cs.data.Headline@6026aeb4,2213,unrelated,unrelated
edu.arizona.cs.data.Headline@424bd99f,2116,unrelated,unrelated
edu.arizona.cs.data.Headline@1b03020e,5,unrelated,unrelated
edu.arizona.cs.data.Headline@4e854cd4,206,unrelated,unrelated
edu.arizona.cs.data.Headline@63e8f7f1,1940,unrelated,unrelated
edu.arizona.cs.data.Headline@7f735d32,2489,unrelated,unrelated
edu.arizona.cs.data.Headline@7ce333a0,630,unrelated,unrelated
edu.arizona.cs.data.Headline@18642304,1476,unrelated,unrelated
edu.arizona.cs.data.Headline@3cf31e45,80,unrelated,unrelated
edu.arizona.cs.data.Headline@53676dc,305,unrelated,unrelated
edu.arizona.cs.data.Headline@1e18dd4,2055,unrelated,unrelated
edu.arizona.cs.data.Headline@1a55a293,1177,unrelated,unrelated
edu.arizona.cs.data.Headline@3e7096aa,2034,unrelated,unrelated
edu.arizona.cs.data.Headline@846872e,1649,unrelated,unrelated
edu.arizona.cs.data.Headline@5c434df,702,unrelated,unrelated
edu.arizona.cs.data.Headline@32325fce,531,unrelated,unrelated
edu.arizona.cs.data.Headline@348ec334,737,unrelated,unrelated
edu.arizona.cs.data.Headline@10486bb6,22,unrelated,unrelated
edu.arizona.cs.data.Headline@525c7cc4,2161,unrelated,unrelated
edu.arizona.cs.data.Headline@108992d8,2132,unrelated,unrelated
edu.arizona.cs.data.Headline@434f4ea4,1740,unrelated,unrelated
edu.arizona.cs.data.Headline@57addaf9,1003,discuss,discuss
edu.arizona.cs.data.Headline@3ae577da,267,unrelated,unrelated
edu.arizona.cs.data.Headline@3e6344c,1642,unrelated,unrelated
edu.arizona.cs.data.Headline@7caabe5c,1103,unrelated,unrelated
edu.arizona.cs.data.Headline@4e5ca1d1,2525,unrelated,unrelated
edu.arizona.cs.data.Headline@317c4f2e,413,unrelated,unrelated
edu.arizona.cs.data.Headline@180d5f03,900,unrelated,unrelated
edu.arizona.cs.data.Headline@337437fa,559,unrelated,unrelated
edu.arizona.cs.data.Headline@12201386,2044,unrelated,unrelated
edu.arizona.cs.data.Headline@41763bd3,1938,unrelated,unrelated
edu.arizona.cs.data.Headline@337191b9,365,unrelated,unrelated
edu.arizona.cs.data.Headline@21a8bbca,1586,unrelated,unrelated
edu.arizona.cs.data.Headline@3386205a,1492,unrelated,unrelated
edu.arizona.cs.data.Headline@435e3d5a,1818,discuss,discuss
edu.arizona.cs.data.Headline@7c1d80d1,812,unrelated,unrelated
edu.arizona.cs.data.Headline@180f1273,305,unrelated,unrelated
edu.arizona.cs.data.Headline@288f2f2e,414,unrelated,unrelated
edu.arizona.cs.data.Headline@90eb17d,221,unrelated,unrelated
edu.arizona.cs.data.Headline@417b50d7,2034,unrelated,unrelated
edu.arizona.cs.data.Headline@24a36718,1336,unrelated,unrelated
edu.arizona.cs.data.Headline@34d362c0,1906,unrelated,unrelated
edu.arizona.cs.data.Headline@2fb57165,374,unrelated,unrelated
edu.arizona.cs.data.Headline@1dc70fdf,2481,unrelated,unrelated
edu.arizona.cs.data.Headline@32adbbc5,1496,discuss,discuss
edu.arizona.cs.data.Headline@3697daac,1056,unrelated,unrelated
edu.arizona.cs.data.Headline@d76c115,612,unrelated,unrelated
edu.arizona.cs.data.Headline@286a9e93,1106,discuss,discuss
edu.arizona.cs.data.Headline@77467bc8,944,discuss,discuss
edu.arizona.cs.data.Headline@382b05b7,1003,unrelated,unrelated
edu.arizona.cs.data.Headline@7cf7b141,1586,unrelated,unrelated
edu.arizona.cs.data.Headline@678976d4,269,unrelated,unrelated
edu.arizona.cs.data.Headline@6fe5c3c3,2334,discuss,discuss
edu.arizona.cs.data.Headline@f036535,2130,unrelated,unrelated
edu.arizona.cs.data.Headline@23166cb5,359,unrelated,unrelated
edu.arizona.cs.data.Headline@37289f2f,459,unrelated,unrelated
edu.arizona.cs.data.Headline@4a57f2f,1933,unrelated,unrelated
edu.arizona.cs.data.Headline@14ede3b3,1642,unrelated,unrelated
edu.arizona.cs.data.Headline@67cfd7e6,1867,unrelated,unrelated
edu.arizona.cs.data.Headline@48bc9037,1459,unrelated,unrelated
edu.arizona.cs.data.Headline@3ee669bf,1137,unrelated,unrelated
edu.arizona.cs.data.Headline@456df5ab,330,unrelated,unrelated
edu.arizona.cs.data.Headline@5c847a07,1083,unrelated,unrelated
edu.arizona.cs.data.Headline@70956488,1219,discuss,discuss
edu.arizona.cs.data.Headline@7db350b4,1969,discuss,discuss
edu.arizona.cs.data.Headline@28f23eba,2185,unrelated,unrelated
edu.arizona.cs.data.Headline@7398ae08,1288,discuss,discuss
edu.arizona.cs.data.Headline@14c9763f,1938,unrelated,unrelated
edu.arizona.cs.data.Headline@a9eafa0,1863,unrelated,unrelated
edu.arizona.cs.data.Headline@5fe5725,2471,unrelated,unrelated
edu.arizona.cs.data.Headline@5a59b12b,8,unrelated,unrelated
edu.arizona.cs.data.Headline@14e9801f,2103,discuss,discuss
edu.arizona.cs.data.Headline@63d9bad8,601,unrelated,unrelated
edu.arizona.cs.data.Headline@749e8f61,388,unrelated,unrelated
edu.arizona.cs.data.Headline@265377a8,2129,unrelated,unrelated
edu.arizona.cs.data.Headline@8f206c0,1291,unrelated,unrelated
edu.arizona.cs.data.Headline@61d4bf58,2479,discuss,discuss
edu.arizona.cs.data.Headline@5c877afd,80,unrelated,unrelated
edu.arizona.cs.data.Headline@445bb3ab,459,unrelated,unrelated
edu.arizona.cs.data.Headline@77d6b0ad,2000,discuss,discuss
edu.arizona.cs.data.Headline@33bcef70,885,unrelated,unrelated
edu.arizona.cs.data.Headline@548b2b68,1291,unrelated,unrelated
edu.arizona.cs.data.Headline@f459e76,754,unrelated,unrelated
edu.arizona.cs.data.Headline@5b563781,1483,unrelated,unrelated
edu.arizona.cs.data.Headline@3b57f844,1836,unrelated,unrelated
edu.arizona.cs.data.Headline@18c27776,1104,unrelated,unrelated
edu.arizona.cs.data.Headline@7242b1d0,281,unrelated,unrelated
edu.arizona.cs.data.Headline@7c6d0e24,1097,unrelated,unrelated
edu.arizona.cs.data.Headline@779fbf18,2046,unrelated,unrelated
edu.arizona.cs.data.Headline@ab7b3cf,1375,unrelated,unrelated
edu.arizona.cs.data.Headline@1ebf9093,2127,unrelated,unrelated
edu.arizona.cs.data.Headline@14d29b23,2116,unrelated,unrelated
edu.arizona.cs.data.Headline@2634d1bf,1459,unrelated,unrelated
edu.arizona.cs.data.Headline@112a377d,2483,unrelated,unrelated
edu.arizona.cs.data.Headline@737306c3,521,unrelated,unrelated
edu.arizona.cs.data.Headline@7378800d,2015,unrelated,unrelated
edu.arizona.cs.data.Headline@73411ef4,1885,discuss,discuss
edu.arizona.cs.data.Headline@33904e3e,1311,unrelated,unrelated
edu.arizona.cs.data.Headline@14bc8dc7,322,unrelated,unrelated
edu.arizona.cs.data.Headline@256cd0d0,1646,unrelated,unrelated
edu.arizona.cs.data.Headline@de67d67,1771,discuss,discuss
edu.arizona.cs.data.Headline@6eb75ea8,409,unrelated,unrelated
edu.arizona.cs.data.Headline@1e95240c,2344,unrelated,unrelated
edu.arizona.cs.data.Headline@5d3c9d5e,5,unrelated,unrelated
edu.arizona.cs.data.Headline@638fdedb,944,unrelated,unrelated
edu.arizona.cs.data.Headline@37999e1c,2219,discuss,discuss
edu.arizona.cs.data.Headline@9b79a7,1342,unrelated,unrelated
edu.arizona.cs.data.Headline@39f4c287,269,unrelated,unrelated
edu.arizona.cs.data.Headline@2410aa64,608,discuss,discuss
edu.arizona.cs.data.Headline@5f02b984,698,unrelated,unrelated
edu.arizona.cs.data.Headline@48fa582,1678,unrelated,unrelated
edu.arizona.cs.data.Headline@1b70af6e,599,unrelated,unrelated
edu.arizona.cs.data.Headline@3a9275ee,456,unrelated,unrelated
edu.arizona.cs.data.Headline@94c3d94,817,unrelated,unrelated
edu.arizona.cs.data.Headline@1759f80c,1938,unrelated,unrelated
edu.arizona.cs.data.Headline@3ecdd20c,305,unrelated,unrelated
edu.arizona.cs.data.Headline@7f37c359,1731,discuss,discuss
edu.arizona.cs.data.Headline@177fe1b6,176,unrelated,unrelated
edu.arizona.cs.data.Headline@5edf2120,1195,unrelated,unrelated
edu.arizona.cs.data.Headline@e553d93,459,unrelated,unrelated
edu.arizona.cs.data.Headline@9458ff9,2318,discuss,discuss
edu.arizona.cs.data.Headline@2e3469d0,1862,discuss,discuss
edu.arizona.cs.data.Headline@30a788e3,630,unrelated,unrelated
edu.arizona.cs.data.Headline@17b982c1,147,unrelated,unrelated
edu.arizona.cs.data.Headline@3226fd88,2508,unrelated,unrelated
edu.arizona.cs.data.Headline@3fd178f5,744,unrelated,unrelated
edu.arizona.cs.data.Headline@33bd0f7c,227,unrelated,unrelated
edu.arizona.cs.data.Headline@68c93c40,639,unrelated,unrelated
edu.arizona.cs.data.Headline@6d86466c,313,unrelated,unrelated
edu.arizona.cs.data.Headline@59249df9,1083,unrelated,unrelated
edu.arizona.cs.data.Headline@2b9bf4e,645,unrelated,unrelated
edu.arizona.cs.data.Headline@23b3a865,737,unrelated,unrelated
edu.arizona.cs.data.Headline@7cd93f59,227,discuss,discuss
edu.arizona.cs.data.Headline@16fbe6e,1805,unrelated,unrelated
edu.arizona.cs.data.Headline@4ee322c2,1003,unrelated,unrelated
edu.arizona.cs.data.Headline@70ad5bfb,2075,discuss,discuss
edu.arizona.cs.data.Headline@45bb9140,2224,discuss,discuss
edu.arizona.cs.data.Headline@6e791b9c,368,unrelated,unrelated
edu.arizona.cs.data.Headline@7491e72b,387,unrelated,unrelated
edu.arizona.cs.data.Headline@6db95968,1280,unrelated,unrelated
edu.arizona.cs.data.Headline@a5f26eb,793,unrelated,unrelated
edu.arizona.cs.data.Headline@578f7bd8,2483,unrelated,unrelated
edu.arizona.cs.data.Headline@70da0a58,737,unrelated,unrelated
edu.arizona.cs.data.Headline@34102d6,2344,unrelated,unrelated
edu.arizona.cs.data.Headline@606132c8,2448,unrelated,unrelated
edu.arizona.cs.data.Headline@40c96c56,1360,unrelated,unrelated
edu.arizona.cs.data.Headline@4b95912b,387,unrelated,unrelated
edu.arizona.cs.data.Headline@612a8c70,1120,unrelated,unrelated
edu.arizona.cs.data.Headline@83405ef,545,unrelated,unrelated
edu.arizona.cs.data.Headline@3146363,331,unrelated,unrelated
edu.arizona.cs.data.Headline@646fb6e3,781,unrelated,unrelated
edu.arizona.cs.data.Headline@792093a2,651,unrelated,unrelated
edu.arizona.cs.data.Headline@598fe89e,1806,unrelated,unrelated
edu.arizona.cs.data.Headline@e6b1996,2391,unrelated,unrelated
edu.arizona.cs.data.Headline@73ab267a,803,unrelated,unrelated
edu.arizona.cs.data.Headline@55c6fb89,281,unrelated,unrelated
edu.arizona.cs.data.Headline@61131546,80,unrelated,unrelated
edu.arizona.cs.data.Headline@37e2175b,2241,discuss,discuss
edu.arizona.cs.data.Headline@2197c164,1954,unrelated,unrelated
edu.arizona.cs.data.Headline@3fa04b5a,2003,unrelated,unrelated
edu.arizona.cs.data.Headline@61c5418,1095,unrelated,unrelated
edu.arizona.cs.data.Headline@5d02460d,2000,discuss,discuss
edu.arizona.cs.data.Headline@41d18e8,499,discuss,discuss
edu.arizona.cs.data.Headline@34e10a,508,unrelated,unrelated
edu.arizona.cs.data.Headline@25021fae,2525,unrelated,unrelated
edu.arizona.cs.data.Headline@29986b5,1081,unrelated,unrelated
edu.arizona.cs.data.Headline@130a7f21,2360,unrelated,unrelated
edu.arizona.cs.data.Headline@5aabaddf,1137,unrelated,unrelated
edu.arizona.cs.data.Headline@6fe1264b,2046,unrelated,unrelated
edu.arizona.cs.data.Headline@2183a92c,324,unrelated,unrelated
edu.arizona.cs.data.Headline@61b0394a,2521,unrelated,unrelated
edu.arizona.cs.data.Headline@3c3107f0,2125,unrelated,unrelated
edu.arizona.cs.data.Headline@5cab1355,1103,unrelated,unrelated
edu.arizona.cs.data.Headline@2f05c023,742,unrelated,unrelated
edu.arizona.cs.data.Headline@175ace22,190,unrelated,unrelated
edu.arizona.cs.data.Headline@23e045be,409,unrelated,unrelated
edu.arizona.cs.data.Headline@2755db2c,1806,unrelated,unrelated
edu.arizona.cs.data.Headline@673ae21b,2031,discuss,discuss
edu.arizona.cs.data.Headline@4f53b9aa,17,unrelated,unrelated
edu.arizona.cs.data.Headline@69bc9296,1107,unrelated,unrelated
edu.arizona.cs.data.Headline@59268f80,2127,unrelated,unrelated
edu.arizona.cs.data.Headline@2bb55b7d,2003,discuss,discuss
edu.arizona.cs.data.Headline@79f93948,508,unrelated,unrelated
edu.arizona.cs.data.Headline@745c3cc3,1740,discuss,discuss
edu.arizona.cs.data.Headline@19ebf747,2046,unrelated,unrelated
edu.arizona.cs.data.Headline@188429b4,1800,discuss,discuss
edu.arizona.cs.data.Headline@28076095,388,unrelated,unrelated
edu.arizona.cs.data.Headline@3da8eb72,1417,discuss,discuss
edu.arizona.cs.data.Headline@424f3d05,1931,unrelated,unrelated
edu.arizona.cs.data.Headline@51dfee11,119,unrelated,unrelated
edu.arizona.cs.data.Headline@2bd66c23,1120,unrelated,unrelated
edu.arizona.cs.data.Headline@10676973,2241,discuss,discuss
edu.arizona.cs.data.Headline@26c97693,2196,unrelated,unrelated
edu.arizona.cs.data.Headline@53b7c7e8,1095,unrelated,unrelated
edu.arizona.cs.data.Headline@78b0001c,1673,unrelated,unrelated
edu.arizona.cs.data.Headline@734d8be0,1826,unrelated,unrelated
edu.arizona.cs.data.Headline@1edd16f4,2344,unrelated,unrelated
edu.arizona.cs.data.Headline@73380a40,2124,unrelated,unrelated
edu.arizona.cs.data.Headline@bf044db,1806,unrelated,unrelated
edu.arizona.cs.data.Headline@14fdccce,2521,unrelated,unrelated
edu.arizona.cs.data.Headline@2286120b,267,unrelated,unrelated
edu.arizona.cs.data.Headline@489d6dd2,944,unrelated,unrelated
edu.arizona.cs.data.Headline@5ac77a92,513,unrelated,unrelated
edu.arizona.cs.data.Headline@3b32e339,225,unrelated,unrelated
edu.arizona.cs.data.Headline@29b6a81e,2371,unrelated,unrelated
edu.arizona.cs.data.Headline@ae6a307,1180,unrelated,unrelated
edu.arizona.cs.data.Headline@6b944b23,2481,discuss,discuss
edu.arizona.cs.data.Headline@47935643,53,discuss,discuss
edu.arizona.cs.data.Headline@5bf9e0f7,773,unrelated,unrelated
edu.arizona.cs.data.Headline@64b88e14,487,unrelated,unrelated
edu.arizona.cs.data.Headline@2d3c0cf3,1586,unrelated,unrelated
edu.arizona.cs.data.Headline@70407659,1097,unrelated,unrelated
edu.arizona.cs.data.Headline@642acefe,1223,unrelated,unrelated
edu.arizona.cs.data.Headline@9d4e3be,2104,unrelated,unrelated
edu.arizona.cs.data.Headline@1d0f0783,48,unrelated,unrelated
edu.arizona.cs.data.Headline@3368ce8f,170,unrelated,unrelated
edu.arizona.cs.data.Headline@6499d837,1791,unrelated,unrelated
edu.arizona.cs.data.Headline@7aaae347,1817,unrelated,unrelated
edu.arizona.cs.data.Headline@1f7cc08e,1488,discuss,discuss
edu.arizona.cs.data.Headline@40e75c4d,1835,discuss,discuss
edu.arizona.cs.data.Headline@6d7a3fcd,1195,unrelated,unrelated
edu.arizona.cs.data.Headline@147bfa5c,2525,unrelated,unrelated
edu.arizona.cs.data.Headline@55e59e32,359,unrelated,unrelated
edu.arizona.cs.data.Headline@21adc388,2210,unrelated,unrelated
edu.arizona.cs.data.Headline@5b5cc936,754,unrelated,unrelated
edu.arizona.cs.data.Headline@5572543,1940,unrelated,unrelated
edu.arizona.cs.data.Headline@4aa917e2,381,unrelated,unrelated
edu.arizona.cs.data.Headline@2f95137,817,unrelated,unrelated
edu.arizona.cs.data.Headline@3906ab3,609,unrelated,unrelated
edu.arizona.cs.data.Headline@7ff7ee68,54,unrelated,unrelated
edu.arizona.cs.data.Headline@730c7430,2224,discuss,discuss
edu.arizona.cs.data.Headline@1a614030,1646,unrelated,unrelated
edu.arizona.cs.data.Headline@54b1abed,2410,unrelated,unrelated
edu.arizona.cs.data.Headline@44c1118b,2125,unrelated,unrelated
edu.arizona.cs.data.Headline@3558d810,1311,unrelated,unrelated
edu.arizona.cs.data.Headline@1622bd39,1742,unrelated,unrelated
edu.arizona.cs.data.Headline@4f9592d3,2471,discuss,discuss
edu.arizona.cs.data.Headline@3149fe3,190,unrelated,unrelated
edu.arizona.cs.data.Headline@707f4fc9,1769,unrelated,unrelated
edu.arizona.cs.data.Headline@73b7ff8a,1968,unrelated,unrelated
edu.arizona.cs.data.Headline@1057f825,1195,unrelated,unrelated
edu.arizona.cs.data.Headline@379b864b,345,unrelated,unrelated
edu.arizona.cs.data.Headline@3d109676,399,unrelated,unrelated
edu.arizona.cs.data.Headline@719775f1,80,unrelated,unrelated
edu.arizona.cs.data.Headline@35ec4166,155,unrelated,unrelated
edu.arizona.cs.data.Headline@cf6d28b,1758,unrelated,unrelated
edu.arizona.cs.data.Headline@46841619,17,unrelated,unrelated
edu.arizona.cs.data.Headline@696cc462,456,unrelated,unrelated
edu.arizona.cs.data.Headline@3e5c4f58,345,unrelated,unrelated
edu.arizona.cs.data.Headline@484a092,405,unrelated,unrelated
edu.arizona.cs.data.Headline@62d65ac5,1175,discuss,discuss
edu.arizona.cs.data.Headline@6d16dd29,691,unrelated,unrelated
edu.arizona.cs.data.Headline@31ec795c,1095,unrelated,unrelated
edu.arizona.cs.data.Headline@10cddfc3,615,unrelated,unrelated
edu.arizona.cs.data.Headline@409daf6d,8,unrelated,unrelated
edu.arizona.cs.data.Headline@1bb9cdc2,1826,unrelated,unrelated
edu.arizona.cs.data.Headline@494d6170,702,unrelated,unrelated
edu.arizona.cs.data.Headline@1a4bbb17,848,discuss,discuss
edu.arizona.cs.data.Headline@4fc9a241,206,unrelated,unrelated
edu.arizona.cs.data.Headline@5e7c97b5,456,unrelated,unrelated
edu.arizona.cs.data.Headline@19281c6e,1081,unrelated,unrelated
edu.arizona.cs.data.Headline@1b716ea0,516,unrelated,unrelated
edu.arizona.cs.data.Headline@1eb865b3,2284,discuss,discuss
edu.arizona.cs.data.Headline@244398ee,373,unrelated,unrelated
edu.arizona.cs.data.Headline@7dd13b64,2470,unrelated,unrelated
edu.arizona.cs.data.Headline@6dc55e10,2149,unrelated,unrelated
edu.arizona.cs.data.Headline@308d3be6,2211,unrelated,unrelated
edu.arizona.cs.data.Headline@83141f1,2132,unrelated,unrelated
edu.arizona.cs.data.Headline@7ccf4188,176,unrelated,unrelated
edu.arizona.cs.data.Headline@3bbda5df,2200,discuss,discuss
edu.arizona.cs.data.Headline@6236fb45,1101,discuss,discuss
edu.arizona.cs.data.Headline@600a103b,359,unrelated,unrelated
edu.arizona.cs.data.Headline@6533256f,754,unrelated,unrelated
edu.arizona.cs.data.Headline@55086a3a,2185,unrelated,unrelated
edu.arizona.cs.data.Headline@4d2a9c7e,1651,unrelated,unrelated
edu.arizona.cs.data.Headline@2d27a46f,508,unrelated,unrelated
edu.arizona.cs.data.Headline@51c3e4f9,2344,unrelated,unrelated
edu.arizona.cs.data.Headline@470c1d41,737,unrelated,unrelated
edu.arizona.cs.data.Headline@e2a2d6,2149,unrelated,unrelated
edu.arizona.cs.data.Headline@1cc12ce8,737,unrelated,unrelated
edu.arizona.cs.data.Headline@111a4a19,1646,unrelated,unrelated
edu.arizona.cs.data.Headline@47baefe,2042,unrelated,unrelated
edu.arizona.cs.data.Headline@39e9205e,2360,unrelated,unrelated
edu.arizona.cs.data.Headline@2c5aede7,1524,unrelated,unrelated
edu.arizona.cs.data.Headline@6fd320f7,781,unrelated,unrelated
edu.arizona.cs.data.Headline@36866fad,1693,discuss,discuss
edu.arizona.cs.data.Headline@461d42f3,1377,discuss,discuss
edu.arizona.cs.data.Headline@3dd3ba02,190,unrelated,unrelated
edu.arizona.cs.data.Headline@4b71f1d7,1908,discuss,discuss
edu.arizona.cs.data.Headline@4e0f0413,346,unrelated,unrelated
edu.arizona.cs.data.Headline@428a7816,2288,unrelated,unrelated
edu.arizona.cs.data.Headline@6b1c6d9,562,unrelated,unrelated
edu.arizona.cs.data.Headline@30286580,737,unrelated,unrelated
edu.arizona.cs.data.Headline@1cc2306b,1458,unrelated,unrelated
edu.arizona.cs.data.Headline@d99a12d,324,unrelated,unrelated
edu.arizona.cs.data.Headline@5163949,2295,unrelated,unrelated
edu.arizona.cs.data.Headline@7661480e,221,unrelated,unrelated
edu.arizona.cs.data.Headline@7bad7fc1,1311,unrelated,unrelated
edu.arizona.cs.data.Headline@3b7d2950,892,unrelated,unrelated
edu.arizona.cs.data.Headline@f958307,1288,discuss,discuss
edu.arizona.cs.data.Headline@630ba11c,652,discuss,discuss
edu.arizona.cs.data.Headline@31ee2384,1223,unrelated,unrelated
edu.arizona.cs.data.Headline@25e1141d,650,unrelated,unrelated
edu.arizona.cs.data.Headline@5beeb010,1560,unrelated,unrelated
edu.arizona.cs.data.Headline@64487c96,1805,unrelated,unrelated
edu.arizona.cs.data.Headline@1dfa0951,1628,unrelated,unrelated
edu.arizona.cs.data.Headline@333a54ce,1331,unrelated,unrelated
edu.arizona.cs.data.Headline@5c3374aa,2344,unrelated,unrelated
edu.arizona.cs.data.Headline@7bb80f76,419,unrelated,unrelated
edu.arizona.cs.data.Headline@36c521d1,305,unrelated,unrelated
edu.arizona.cs.data.Headline@10e9278a,359,unrelated,unrelated
edu.arizona.cs.data.Headline@2b11595e,2042,unrelated,unrelated
edu.arizona.cs.data.Headline@34c53e44,676,unrelated,unrelated
edu.arizona.cs.data.Headline@279178b8,2524,unrelated,unrelated
edu.arizona.cs.data.Headline@7e1dceb7,2456,unrelated,unrelated
edu.arizona.cs.data.Headline@5f67a383,456,unrelated,unrelated
edu.arizona.cs.data.Headline@424d8135,562,unrelated,unrelated
edu.arizona.cs.data.Headline@6e35657c,612,unrelated,unrelated
edu.arizona.cs.data.Headline@7e4d767b,2387,discuss,discuss
edu.arizona.cs.data.Headline@1c54b98a,892,unrelated,unrelated
edu.arizona.cs.data.Headline@77e54aa2,1940,unrelated,unrelated
edu.arizona.cs.data.Headline@620e048b,185,unrelated,unrelated
edu.arizona.cs.data.Headline@5b2f69a9,1148,unrelated,unrelated
edu.arizona.cs.data.Headline@1f6dd3e7,2044,unrelated,unrelated
edu.arizona.cs.data.Headline@42002af2,388,unrelated,unrelated
edu.arizona.cs.data.Headline@70fa0dfa,8,unrelated,unrelated
edu.arizona.cs.data.Headline@1f90ae9,1223,unrelated,unrelated
edu.arizona.cs.data.Headline@42ede79e,663,unrelated,unrelated
edu.arizona.cs.data.Headline@50e488da,1678,unrelated,unrelated
edu.arizona.cs.data.Headline@7051cae1,2264,discuss,discuss
edu.arizona.cs.data.Headline@39362840,2286,unrelated,unrelated
edu.arizona.cs.data.Headline@14caf9ef,754,unrelated,unrelated
edu.arizona.cs.data.Headline@1ee4c9d4,757,unrelated,unrelated
edu.arizona.cs.data.Headline@16989660,2127,unrelated,unrelated
edu.arizona.cs.data.Headline@555e10dd,2479,discuss,discuss
edu.arizona.cs.data.Headline@55cd2833,1459,unrelated,unrelated
edu.arizona.cs.data.Headline@6d5ff137,630,unrelated,unrelated
edu.arizona.cs.data.Headline@266b4973,413,unrelated,unrelated
edu.arizona.cs.data.Headline@398ff83e,1120,unrelated,unrelated
