Headline,Body ID,Detected Stance,Actual Stance
edu.arizona.cs.data.Headline@4fb73c8f,1819,discuss,agree
edu.arizona.cs.data.Headline@1a29762c,951,unrelated,discuss
edu.arizona.cs.data.Headline@7eb67948,1319,unrelated,discuss
edu.arizona.cs.data.Headline@75950352,1436,unrelated,discuss
edu.arizona.cs.data.Headline@7a671f81,1805,discuss,agree
edu.arizona.cs.data.Headline@1a225526,1120,unrelated,discuss
edu.arizona.cs.data.Headline@521c2e3f,1819,unrelated,discuss
edu.arizona.cs.data.Headline@3f4295ba,2525,discuss,agree
edu.arizona.cs.data.Headline@323612d6,2525,discuss,agree
edu.arizona.cs.data.Headline@165cf88d,324,unrelated,agree
edu.arizona.cs.data.Headline@7bde536a,1157,discuss,unrelated
edu.arizona.cs.data.Headline@75d5407b,1556,unrelated,discuss
edu.arizona.cs.data.Headline@77e9c2cd,2042,unrelated,disagree
edu.arizona.cs.data.Headline@29c39aab,405,unrelated,discuss
edu.arizona.cs.data.Headline@41fafabe,2103,unrelated,discuss
edu.arizona.cs.data.Headline@4ac3a070,997,unrelated,discuss
edu.arizona.cs.data.Headline@63f0ba5c,1975,discuss,disagree
edu.arizona.cs.data.Headline@3183b9d4,1208,discuss,agree
edu.arizona.cs.data.Headline@70df36a4,1380,unrelated,agree
edu.arizona.cs.data.Headline@454276c1,1046,discuss,agree
edu.arizona.cs.data.Headline@7d21e397,2524,unrelated,discuss
edu.arizona.cs.data.Headline@8c399ee,1483,discuss,unrelated
edu.arizona.cs.data.Headline@6b71c74a,1517,unrelated,agree
edu.arizona.cs.data.Headline@52989713,2214,unrelated,agree
edu.arizona.cs.data.Headline@2903605d,1144,unrelated,discuss
edu.arizona.cs.data.Headline@3ad862b5,2005,discuss,agree
edu.arizona.cs.data.Headline@5648566c,1523,discuss,agree
edu.arizona.cs.data.Headline@19562ba,1833,unrelated,discuss
edu.arizona.cs.data.Headline@483542fe,2408,unrelated,discuss
edu.arizona.cs.data.Headline@3be649ef,1689,unrelated,discuss
edu.arizona.cs.data.Headline@3aec6e38,653,unrelated,discuss
edu.arizona.cs.data.Headline@55d39f8c,885,unrelated,agree
edu.arizona.cs.data.Headline@33ec9bf2,2374,unrelated,agree
edu.arizona.cs.data.Headline@553218e0,1784,unrelated,discuss
edu.arizona.cs.data.Headline@7a559b9f,2135,discuss,agree
edu.arizona.cs.data.Headline@34abc18a,1968,discuss,agree
edu.arizona.cs.data.Headline@62743de3,2481,unrelated,discuss
edu.arizona.cs.data.Headline@764c8c81,769,discuss,agree
edu.arizona.cs.data.Headline@1a013af,2138,unrelated,discuss
edu.arizona.cs.data.Headline@3a0f3f38,1580,unrelated,agree
edu.arizona.cs.data.Headline@39708d7e,1521,unrelated,discuss
edu.arizona.cs.data.Headline@5ea391bf,1614,discuss,agree
edu.arizona.cs.data.Headline@4ac4bdfd,424,unrelated,discuss
edu.arizona.cs.data.Headline@7728b035,76,unrelated,discuss
edu.arizona.cs.data.Headline@30e72b58,2236,unrelated,discuss
edu.arizona.cs.data.Headline@646ac85c,600,unrelated,discuss
edu.arizona.cs.data.Headline@42ff03af,2138,discuss,agree
edu.arizona.cs.data.Headline@1efd788d,1679,unrelated,discuss
edu.arizona.cs.data.Headline@1b317ed0,1594,unrelated,disagree
edu.arizona.cs.data.Headline@39f7469b,2272,unrelated,discuss
edu.arizona.cs.data.Headline@75dec85c,1819,unrelated,disagree
edu.arizona.cs.data.Headline@24d2a5a4,1679,unrelated,discuss
edu.arizona.cs.data.Headline@240d5cbd,2180,unrelated,discuss
edu.arizona.cs.data.Headline@4fe7ec52,902,unrelated,agree
edu.arizona.cs.data.Headline@4760ef95,1139,unrelated,discuss
edu.arizona.cs.data.Headline@187ca0f2,1973,unrelated,discuss
edu.arizona.cs.data.Headline@50b31fba,1109,discuss,agree
edu.arizona.cs.data.Headline@3a02a054,742,unrelated,discuss
edu.arizona.cs.data.Headline@5094c07b,2044,discuss,agree
edu.arizona.cs.data.Headline@6d6e84d2,1818,discuss,agree
edu.arizona.cs.data.Headline@3d60bb26,1095,discuss,agree
edu.arizona.cs.data.Headline@55f3e008,1015,discuss,agree
edu.arizona.cs.data.Headline@48d16906,1136,unrelated,discuss
edu.arizona.cs.data.Headline@6bc9021,2211,discuss,disagree
edu.arizona.cs.data.Headline@5962f831,2221,unrelated,discuss
edu.arizona.cs.data.Headline@dd86775,1356,unrelated,discuss
edu.arizona.cs.data.Headline@56169908,55,unrelated,agree
edu.arizona.cs.data.Headline@748896bb,2022,unrelated,discuss
edu.arizona.cs.data.Headline@59c968df,1731,unrelated,disagree
edu.arizona.cs.data.Headline@c3e1799,703,discuss,disagree
edu.arizona.cs.data.Headline@249ab3c,1847,discuss,agree
edu.arizona.cs.data.Headline@73a60169,782,discuss,agree
edu.arizona.cs.data.Headline@23ffff24,1227,discuss,disagree
edu.arizona.cs.data.Headline@52ded19d,1931,discuss,disagree
edu.arizona.cs.data.Headline@4b1c85c8,1466,unrelated,discuss
edu.arizona.cs.data.Headline@41c83c13,2514,unrelated,agree
edu.arizona.cs.data.Headline@368cfd5e,589,unrelated,discuss
edu.arizona.cs.data.Headline@4c823c8f,1517,unrelated,agree
edu.arizona.cs.data.Headline@65192bd9,1931,discuss,disagree
edu.arizona.cs.data.Headline@382215b1,1968,discuss,agree
edu.arizona.cs.data.Headline@1752ec9,721,unrelated,discuss
edu.arizona.cs.data.Headline@32dfe784,2032,unrelated,discuss
edu.arizona.cs.data.Headline@6e3133f6,2524,unrelated,discuss
edu.arizona.cs.data.Headline@26676a57,1405,unrelated,discuss
edu.arizona.cs.data.Headline@630f1e7,2295,unrelated,discuss
edu.arizona.cs.data.Headline@7e10cbbc,1544,discuss,agree
edu.arizona.cs.data.Headline@56d27fe9,16,discuss,agree
edu.arizona.cs.data.Headline@74a77764,2374,unrelated,agree
edu.arizona.cs.data.Headline@708e82d,2135,unrelated,discuss
edu.arizona.cs.data.Headline@5e1f0ecc,1666,unrelated,discuss
edu.arizona.cs.data.Headline@55f8ce0f,2327,unrelated,discuss
edu.arizona.cs.data.Headline@db7b302,1004,unrelated,discuss
edu.arizona.cs.data.Headline@2b78b516,1769,unrelated,discuss
edu.arizona.cs.data.Headline@4bed81cb,1064,unrelated,agree
edu.arizona.cs.data.Headline@714dae58,2371,discuss,unrelated
edu.arizona.cs.data.Headline@3c389d5c,1679,unrelated,discuss
edu.arizona.cs.data.Headline@5da4d400,1521,unrelated,disagree
edu.arizona.cs.data.Headline@52b8d88c,1555,discuss,agree
edu.arizona.cs.data.Headline@7e610bdd,465,unrelated,agree
edu.arizona.cs.data.Headline@54592cb7,2399,unrelated,discuss
edu.arizona.cs.data.Headline@6191e99c,1559,discuss,agree
edu.arizona.cs.data.Headline@59234f7a,2200,unrelated,discuss
edu.arizona.cs.data.Headline@1337fcdf,569,unrelated,discuss
edu.arizona.cs.data.Headline@41cde4af,1223,discuss,agree
edu.arizona.cs.data.Headline@14f4fccf,311,unrelated,discuss
edu.arizona.cs.data.Headline@1eb866b4,2104,discuss,unrelated
edu.arizona.cs.data.Headline@57ef0c3c,1273,unrelated,agree
edu.arizona.cs.data.Headline@18dd3f12,1615,unrelated,discuss
edu.arizona.cs.data.Headline@485c1b89,2371,unrelated,discuss
edu.arizona.cs.data.Headline@7913e411,738,unrelated,agree
edu.arizona.cs.data.Headline@8c7618e,600,unrelated,discuss
edu.arizona.cs.data.Headline@2e067533,1369,unrelated,discuss
edu.arizona.cs.data.Headline@2f3006e5,2362,discuss,agree
edu.arizona.cs.data.Headline@208f45ad,1742,discuss,agree
edu.arizona.cs.data.Headline@5c6783e7,2362,discuss,agree
edu.arizona.cs.data.Headline@5234ec4a,1800,unrelated,discuss
edu.arizona.cs.data.Headline@349523c7,2196,discuss,agree
edu.arizona.cs.data.Headline@67c016b0,2502,discuss,agree
edu.arizona.cs.data.Headline@6af6eedd,2034,discuss,unrelated
edu.arizona.cs.data.Headline@d6410a5,2170,unrelated,disagree
edu.arizona.cs.data.Headline@6df260b4,185,unrelated,discuss
edu.arizona.cs.data.Headline@403ea497,1518,discuss,agree
edu.arizona.cs.data.Headline@57a89a6f,991,unrelated,discuss
edu.arizona.cs.data.Headline@6086f516,759,unrelated,discuss
edu.arizona.cs.data.Headline@7a6a0abb,759,discuss,agree
edu.arizona.cs.data.Headline@2b0c51d1,852,discuss,agree
edu.arizona.cs.data.Headline@99f4c3c,1430,unrelated,discuss
edu.arizona.cs.data.Headline@5c9534b8,162,unrelated,discuss
edu.arizona.cs.data.Headline@6c9827bb,2332,discuss,agree
edu.arizona.cs.data.Headline@1502153d,1579,unrelated,discuss
edu.arizona.cs.data.Headline@63d238c0,2272,discuss,agree
edu.arizona.cs.data.Headline@2849398e,1957,unrelated,agree
edu.arizona.cs.data.Headline@478e6ab6,359,discuss,unrelated
edu.arizona.cs.data.Headline@702e7a5,1056,discuss,disagree
edu.arizona.cs.data.Headline@505fbdc7,1630,discuss,agree
edu.arizona.cs.data.Headline@7eef030d,880,unrelated,discuss
edu.arizona.cs.data.Headline@1b28d1c2,1951,unrelated,agree
edu.arizona.cs.data.Headline@6c31eb82,1376,unrelated,agree
edu.arizona.cs.data.Headline@53389614,2104,discuss,agree
edu.arizona.cs.data.Headline@69573f6a,815,unrelated,discuss
edu.arizona.cs.data.Headline@69b10e00,2397,unrelated,discuss
edu.arizona.cs.data.Headline@5e532ae8,1890,discuss,agree
edu.arizona.cs.data.Headline@6f8f2cfc,1492,discuss,disagree
edu.arizona.cs.data.Headline@157da5db,2211,discuss,disagree
edu.arizona.cs.data.Headline@3838344,2129,unrelated,discuss
edu.arizona.cs.data.Headline@29e21fbf,1896,unrelated,discuss
edu.arizona.cs.data.Headline@3866833a,1057,discuss,disagree
edu.arizona.cs.data.Headline@2e32b298,1140,discuss,agree
edu.arizona.cs.data.Headline@70c19682,2236,unrelated,discuss
edu.arizona.cs.data.Headline@6564225f,1017,discuss,agree
edu.arizona.cs.data.Headline@454e65a4,1564,unrelated,disagree
edu.arizona.cs.data.Headline@146ce182,2163,discuss,agree
edu.arizona.cs.data.Headline@7f23de35,988,discuss,agree
edu.arizona.cs.data.Headline@c3050a2,1666,discuss,agree
edu.arizona.cs.data.Headline@13b8081c,1931,discuss,disagree
edu.arizona.cs.data.Headline@728bae28,1076,unrelated,discuss
edu.arizona.cs.data.Headline@122ea500,2386,unrelated,discuss
edu.arizona.cs.data.Headline@51d39e01,1157,discuss,unrelated
edu.arizona.cs.data.Headline@3eaa579,691,discuss,agree
edu.arizona.cs.data.Headline@43179953,1731,discuss,agree
edu.arizona.cs.data.Headline@53702fd,1430,unrelated,discuss
edu.arizona.cs.data.Headline@3d15f398,2349,discuss,agree
edu.arizona.cs.data.Headline@42373868,2524,unrelated,discuss
edu.arizona.cs.data.Headline@24790365,817,unrelated,discuss
edu.arizona.cs.data.Headline@2a1b1e10,1836,unrelated,discuss
edu.arizona.cs.data.Headline@18ff3cd8,1615,unrelated,discuss
edu.arizona.cs.data.Headline@1c741ff6,915,discuss,agree
edu.arizona.cs.data.Headline@441088bd,391,unrelated,agree
edu.arizona.cs.data.Headline@2db232f9,924,unrelated,agree
edu.arizona.cs.data.Headline@f7f81a1,1880,discuss,agree
edu.arizona.cs.data.Headline@4cd515bf,2076,unrelated,agree
edu.arizona.cs.data.Headline@5b3e1608,1940,unrelated,agree
edu.arizona.cs.data.Headline@72cd9f24,2349,discuss,agree
edu.arizona.cs.data.Headline@3643345e,1954,discuss,agree
edu.arizona.cs.data.Headline@21b6837a,1430,unrelated,discuss
edu.arizona.cs.data.Headline@74119692,292,unrelated,discuss
edu.arizona.cs.data.Headline@aadfa56,1291,unrelated,discuss
edu.arizona.cs.data.Headline@21ba49a4,2123,unrelated,discuss
edu.arizona.cs.data.Headline@786794ab,2170,discuss,agree
edu.arizona.cs.data.Headline@1e16da66,1258,discuss,agree
edu.arizona.cs.data.Headline@39d6d506,2442,unrelated,agree
edu.arizona.cs.data.Headline@1256223c,2206,unrelated,agree
edu.arizona.cs.data.Headline@3dcf97a2,221,unrelated,agree
edu.arizona.cs.data.Headline@fb05994,2475,unrelated,disagree
edu.arizona.cs.data.Headline@917a1b1,1666,unrelated,agree
edu.arizona.cs.data.Headline@b6b824f,1139,unrelated,discuss
edu.arizona.cs.data.Headline@3cf09172,2267,discuss,agree
edu.arizona.cs.data.Headline@2f94b7f0,1826,discuss,agree
edu.arizona.cs.data.Headline@17e0d39a,598,discuss,agree
edu.arizona.cs.data.Headline@2e0bb2d9,9,unrelated,agree
edu.arizona.cs.data.Headline@2ecdfd46,1800,unrelated,discuss
edu.arizona.cs.data.Headline@be5e779,1683,unrelated,disagree
edu.arizona.cs.data.Headline@799bc20d,116,discuss,unrelated
edu.arizona.cs.data.Headline@5c5536d0,2387,unrelated,discuss
edu.arizona.cs.data.Headline@8270bbd,1058,discuss,agree
edu.arizona.cs.data.Headline@34f09cb7,1011,unrelated,discuss
edu.arizona.cs.data.Headline@2c5eba5d,2064,unrelated,agree
edu.arizona.cs.data.Headline@5cf73168,2272,unrelated,agree
edu.arizona.cs.data.Headline@296e49ae,1651,discuss,agree
edu.arizona.cs.data.Headline@e6b9bc2,2351,discuss,agree
edu.arizona.cs.data.Headline@5862a3d,1121,unrelated,discuss
edu.arizona.cs.data.Headline@413beb9e,691,discuss,agree
edu.arizona.cs.data.Headline@e15b8b7,1841,discuss,disagree
edu.arizona.cs.data.Headline@106cd5f0,2284,unrelated,discuss
edu.arizona.cs.data.Headline@30a620a8,1531,unrelated,disagree
edu.arizona.cs.data.Headline@48d6c56,2125,unrelated,disagree
edu.arizona.cs.data.Headline@40e3959d,119,unrelated,agree
edu.arizona.cs.data.Headline@2d5f9923,743,discuss,agree
edu.arizona.cs.data.Headline@4057061c,2031,unrelated,agree
edu.arizona.cs.data.Headline@262591ed,840,unrelated,discuss
edu.arizona.cs.data.Headline@5c4488b0,2418,unrelated,discuss
edu.arizona.cs.data.Headline@761c2dd4,1116,unrelated,discuss
edu.arizona.cs.data.Headline@7cbc6003,852,discuss,agree
edu.arizona.cs.data.Headline@2e0be2c3,1434,unrelated,discuss
edu.arizona.cs.data.Headline@41171b2d,2132,discuss,disagree
edu.arizona.cs.data.Headline@78c000ca,1334,unrelated,agree
edu.arizona.cs.data.Headline@4542f5a7,2529,unrelated,disagree
edu.arizona.cs.data.Headline@6f6c2b1a,537,unrelated,discuss
edu.arizona.cs.data.Headline@6d9e4c4,1521,unrelated,disagree
edu.arizona.cs.data.Headline@b2e6bf7,2386,unrelated,discuss
edu.arizona.cs.data.Headline@6a1f5297,1837,unrelated,agree
edu.arizona.cs.data.Headline@38c12442,1473,unrelated,discuss
edu.arizona.cs.data.Headline@44e8e0be,2295,unrelated,discuss
edu.arizona.cs.data.Headline@30af123e,1540,unrelated,discuss
edu.arizona.cs.data.Headline@181c86ff,2351,discuss,agree
edu.arizona.cs.data.Headline@3cbc5388,2154,unrelated,discuss
edu.arizona.cs.data.Headline@89dc3cb,1610,discuss,agree
edu.arizona.cs.data.Headline@18a41c0f,2475,unrelated,discuss
edu.arizona.cs.data.Headline@3027c3db,983,unrelated,discuss
edu.arizona.cs.data.Headline@353bfa9c,1774,unrelated,discuss
edu.arizona.cs.data.Headline@136d80bd,822,unrelated,discuss
edu.arizona.cs.data.Headline@6e978f64,1860,unrelated,agree
edu.arizona.cs.data.Headline@7913b1c1,1540,unrelated,disagree
edu.arizona.cs.data.Headline@34c7495a,1360,discuss,agree
edu.arizona.cs.data.Headline@7c92ffc1,1157,discuss,unrelated
edu.arizona.cs.data.Headline@15337e80,1573,unrelated,disagree
edu.arizona.cs.data.Headline@73a71745,2236,unrelated,discuss
edu.arizona.cs.data.Headline@565a7bb7,2135,discuss,agree
edu.arizona.cs.data.Headline@78c26017,2451,discuss,agree
edu.arizona.cs.data.Headline@7d403b7b,1333,discuss,agree
edu.arizona.cs.data.Headline@3e388cf3,2172,discuss,agree
edu.arizona.cs.data.Headline@551181fb,1573,discuss,disagree
edu.arizona.cs.data.Headline@2976f3c1,1215,discuss,agree
edu.arizona.cs.data.Headline@6a216bc5,427,unrelated,discuss
edu.arizona.cs.data.Headline@49c368c4,1154,unrelated,discuss
edu.arizona.cs.data.Headline@573562c6,2418,unrelated,discuss
edu.arizona.cs.data.Headline@5522fd7a,2349,unrelated,agree
edu.arizona.cs.data.Headline@459ff9b7,376,unrelated,discuss
edu.arizona.cs.data.Headline@6cc50166,1149,unrelated,discuss
edu.arizona.cs.data.Headline@f78339a,1774,unrelated,discuss
edu.arizona.cs.data.Headline@18a967ff,1046,unrelated,agree
edu.arizona.cs.data.Headline@23fb12b2,2386,unrelated,agree
edu.arizona.cs.data.Headline@70be1fad,1089,unrelated,agree
edu.arizona.cs.data.Headline@55a43099,2206,unrelated,agree
edu.arizona.cs.data.Headline@5782deab,1045,unrelated,agree
edu.arizona.cs.data.Headline@256f9275,1459,unrelated,discuss
edu.arizona.cs.data.Headline@67473cd7,2005,discuss,agree
edu.arizona.cs.data.Headline@5bb2e785,2341,discuss,agree
edu.arizona.cs.data.Headline@2b10ca07,2124,discuss,unrelated
edu.arizona.cs.data.Headline@3c171886,582,unrelated,discuss
edu.arizona.cs.data.Headline@596858fb,977,unrelated,discuss
edu.arizona.cs.data.Headline@84d5ae4,1889,unrelated,discuss
edu.arizona.cs.data.Headline@30249a5e,456,unrelated,discuss
edu.arizona.cs.data.Headline@66263694,1836,unrelated,discuss
edu.arizona.cs.data.Headline@3aa54cdb,872,unrelated,discuss
edu.arizona.cs.data.Headline@6d605f8d,1640,discuss,agree
edu.arizona.cs.data.Headline@5e0fef55,1474,discuss,agree
edu.arizona.cs.data.Headline@1a0965d8,1335,discuss,disagree
edu.arizona.cs.data.Headline@380429e6,1474,discuss,agree
edu.arizona.cs.data.Headline@58f8381f,2264,unrelated,discuss
edu.arizona.cs.data.Headline@5829092d,1056,unrelated,discuss
edu.arizona.cs.data.Headline@58daa027,1221,discuss,agree
edu.arizona.cs.data.Headline@2263272c,2455,unrelated,discuss
edu.arizona.cs.data.Headline@7f8c8d36,2246,unrelated,agree
edu.arizona.cs.data.Headline@44c985bb,1890,discuss,agree
edu.arizona.cs.data.Headline@4e3fa02d,1996,discuss,agree
edu.arizona.cs.data.Headline@622c40e8,793,unrelated,agree
edu.arizona.cs.data.Headline@48e5453,1491,discuss,agree
edu.arizona.cs.data.Headline@57d92204,1058,discuss,agree
edu.arizona.cs.data.Headline@332047a7,1055,discuss,agree
edu.arizona.cs.data.Headline@2545f66f,1642,unrelated,agree
edu.arizona.cs.data.Headline@7ee2e913,1978,unrelated,disagree
edu.arizona.cs.data.Headline@8177538,2064,unrelated,discuss
edu.arizona.cs.data.Headline@4dd40cb9,1764,unrelated,agree
edu.arizona.cs.data.Headline@568b97e8,1336,unrelated,discuss
edu.arizona.cs.data.Headline@78fc4ca7,388,discuss,agree
edu.arizona.cs.data.Headline@10b45c0a,1805,discuss,agree
edu.arizona.cs.data.Headline@583e0391,2444,unrelated,agree
edu.arizona.cs.data.Headline@6ff19873,2524,unrelated,agree
edu.arizona.cs.data.Headline@701625a1,1467,unrelated,disagree
edu.arizona.cs.data.Headline@4fbee2cd,2406,unrelated,discuss
edu.arizona.cs.data.Headline@1fb30484,1679,unrelated,discuss
edu.arizona.cs.data.Headline@3645091c,1001,unrelated,discuss
edu.arizona.cs.data.Headline@39dbdb57,1544,discuss,agree
edu.arizona.cs.data.Headline@2c5c79c7,1206,unrelated,agree
edu.arizona.cs.data.Headline@4c9cd138,2489,unrelated,discuss
edu.arizona.cs.data.Headline@5113ff12,1397,unrelated,discuss
edu.arizona.cs.data.Headline@404e85e2,1120,unrelated,discuss
edu.arizona.cs.data.Headline@1d507f2b,1918,unrelated,discuss
edu.arizona.cs.data.Headline@7fa8d5bb,1855,unrelated,discuss
edu.arizona.cs.data.Headline@6e8562d,2044,discuss,agree
edu.arizona.cs.data.Headline@420133c8,2196,unrelated,agree
edu.arizona.cs.data.Headline@60453c6c,368,discuss,agree
edu.arizona.cs.data.Headline@4fc9e4d0,2042,unrelated,disagree
edu.arizona.cs.data.Headline@49db1b3c,743,discuss,agree
edu.arizona.cs.data.Headline@256d90b7,1818,discuss,agree
edu.arizona.cs.data.Headline@66f2a5f6,1436,unrelated,discuss
edu.arizona.cs.data.Headline@47141d,759,discuss,agree
edu.arizona.cs.data.Headline@26d0033d,2014,unrelated,disagree
edu.arizona.cs.data.Headline@465696f7,206,unrelated,agree
edu.arizona.cs.data.Headline@7bbf624f,1799,discuss,agree
edu.arizona.cs.data.Headline@2b7bce0c,1397,unrelated,discuss
edu.arizona.cs.data.Headline@3e66a208,2163,unrelated,discuss
edu.arizona.cs.data.Headline@62e10213,2214,unrelated,agree
edu.arizona.cs.data.Headline@51b87e05,2037,unrelated,disagree
edu.arizona.cs.data.Headline@58672e75,945,discuss,disagree
edu.arizona.cs.data.Headline@44c22441,900,discuss,agree
edu.arizona.cs.data.Headline@7ad5ae63,1901,unrelated,agree
edu.arizona.cs.data.Headline@48bad2f9,2200,unrelated,discuss
edu.arizona.cs.data.Headline@6a157958,1089,unrelated,agree
edu.arizona.cs.data.Headline@2f9aa5f7,218,discuss,disagree
edu.arizona.cs.data.Headline@13a2739e,2111,unrelated,discuss
edu.arizona.cs.data.Headline@58c0d2ac,2490,unrelated,discuss
edu.arizona.cs.data.Headline@5be26f57,1951,unrelated,agree
edu.arizona.cs.data.Headline@3f512d27,1521,unrelated,disagree
edu.arizona.cs.data.Headline@1846b24,2149,unrelated,discuss
edu.arizona.cs.data.Headline@49bce2ca,1483,discuss,agree
edu.arizona.cs.data.Headline@7f32d6cf,1971,unrelated,disagree
edu.arizona.cs.data.Headline@5d8877f9,1517,discuss,agree
edu.arizona.cs.data.Headline@5a2569ba,482,discuss,agree
edu.arizona.cs.data.Headline@448cfab8,1678,unrelated,agree
edu.arizona.cs.data.Headline@5e2e2d36,397,discuss,agree
edu.arizona.cs.data.Headline@37009c5d,506,discuss,agree
edu.arizona.cs.data.Headline@6dad1c29,1819,discuss,agree
edu.arizona.cs.data.Headline@66cfceb3,1501,unrelated,agree
edu.arizona.cs.data.Headline@308a1ce8,1491,unrelated,agree
edu.arizona.cs.data.Headline@5edcb0b2,1630,unrelated,discuss
edu.arizona.cs.data.Headline@4ec863da,2013,unrelated,discuss
edu.arizona.cs.data.Headline@2723419e,221,unrelated,agree
edu.arizona.cs.data.Headline@6229cdfb,2055,unrelated,discuss
edu.arizona.cs.data.Headline@73489bc3,632,unrelated,discuss
edu.arizona.cs.data.Headline@12c01305,2414,discuss,agree
edu.arizona.cs.data.Headline@1b5c52fc,1068,unrelated,discuss
edu.arizona.cs.data.Headline@4924c853,782,unrelated,agree
edu.arizona.cs.data.Headline@57389fe3,1615,unrelated,discuss
edu.arizona.cs.data.Headline@323ed71c,2042,discuss,disagree
edu.arizona.cs.data.Headline@50b85465,677,unrelated,discuss
edu.arizona.cs.data.Headline@601c11f4,1760,unrelated,discuss
edu.arizona.cs.data.Headline@3fa6516a,456,unrelated,discuss
edu.arizona.cs.data.Headline@1a5b76bb,2474,discuss,agree
edu.arizona.cs.data.Headline@34afc2c0,1959,discuss,agree
edu.arizona.cs.data.Headline@4e0f3a21,2481,unrelated,discuss
edu.arizona.cs.data.Headline@245ce3ff,872,unrelated,discuss
edu.arizona.cs.data.Headline@2b4219f3,1987,unrelated,discuss
edu.arizona.cs.data.Headline@6add582d,531,unrelated,discuss
edu.arizona.cs.data.Headline@35f52c0f,1398,unrelated,discuss
edu.arizona.cs.data.Headline@102ef77d,2260,unrelated,disagree
edu.arizona.cs.data.Headline@13f7ed83,1472,unrelated,discuss
edu.arizona.cs.data.Headline@754b2770,1382,unrelated,discuss
edu.arizona.cs.data.Headline@2f62797a,488,discuss,agree
edu.arizona.cs.data.Headline@267b4cec,1817,unrelated,discuss
edu.arizona.cs.data.Headline@540618e3,2211,discuss,agree
edu.arizona.cs.data.Headline@1313bf3c,1331,unrelated,discuss
edu.arizona.cs.data.Headline@47ade216,1532,discuss,agree
edu.arizona.cs.data.Headline@c9d35df,1554,unrelated,agree
edu.arizona.cs.data.Headline@74e375b2,1777,discuss,disagree
edu.arizona.cs.data.Headline@5725666b,1430,unrelated,discuss
edu.arizona.cs.data.Headline@4cb39d29,2171,discuss,agree
edu.arizona.cs.data.Headline@7e4b3f9a,1152,unrelated,discuss
edu.arizona.cs.data.Headline@97cc86b,1408,discuss,unrelated
edu.arizona.cs.data.Headline@1966f54,1931,unrelated,discuss
edu.arizona.cs.data.Headline@5f4520c0,651,unrelated,discuss
edu.arizona.cs.data.Headline@309584d3,991,unrelated,discuss
edu.arizona.cs.data.Headline@24bb15a,305,discuss,agree
edu.arizona.cs.data.Headline@128f9208,2181,unrelated,agree
edu.arizona.cs.data.Headline@4d912062,1799,discuss,agree
edu.arizona.cs.data.Headline@3a39e6e2,2360,discuss,agree
edu.arizona.cs.data.Headline@da53a46,1885,discuss,agree
edu.arizona.cs.data.Headline@2d6ac1ac,1940,unrelated,agree
edu.arizona.cs.data.Headline@7aa3b2e1,1889,unrelated,discuss
edu.arizona.cs.data.Headline@7da1349f,2362,discuss,agree
edu.arizona.cs.data.Headline@d9ae46d,578,unrelated,discuss
edu.arizona.cs.data.Headline@1a4c251d,2524,unrelated,discuss
edu.arizona.cs.data.Headline@6b9cfcb,1799,unrelated,agree
edu.arizona.cs.data.Headline@3c42d39c,552,unrelated,agree
edu.arizona.cs.data.Headline@466266d2,2529,unrelated,agree
edu.arizona.cs.data.Headline@6c9693b1,709,unrelated,agree
edu.arizona.cs.data.Headline@6b1f0213,1540,unrelated,discuss
edu.arizona.cs.data.Headline@231aca39,1817,unrelated,discuss
edu.arizona.cs.data.Headline@633f2b83,1485,unrelated,discuss
edu.arizona.cs.data.Headline@5c1e74ab,1404,unrelated,agree
edu.arizona.cs.data.Headline@7235cc97,2290,unrelated,discuss
edu.arizona.cs.data.Headline@310f464b,1880,unrelated,disagree
edu.arizona.cs.data.Headline@406c038,1342,discuss,agree
edu.arizona.cs.data.Headline@6e84f230,1453,discuss,disagree
edu.arizona.cs.data.Headline@4e27edc3,2042,discuss,disagree
edu.arizona.cs.data.Headline@6f16f928,1165,unrelated,discuss
edu.arizona.cs.data.Headline@4fe40b7e,2502,discuss,agree
edu.arizona.cs.data.Headline@20f5449c,1139,unrelated,discuss
edu.arizona.cs.data.Headline@4e4dc8c6,1162,discuss,agree
edu.arizona.cs.data.Headline@9f230ba,2408,unrelated,discuss
edu.arizona.cs.data.Headline@53079db2,1319,unrelated,disagree
edu.arizona.cs.data.Headline@16403125,1430,unrelated,discuss
edu.arizona.cs.data.Headline@12ba9998,1258,unrelated,agree
edu.arizona.cs.data.Headline@64f4c41d,1889,unrelated,discuss
edu.arizona.cs.data.Headline@62c8f5d,1968,unrelated,disagree
edu.arizona.cs.data.Headline@3b6470f1,1860,discuss,agree
edu.arizona.cs.data.Headline@4e392644,2148,unrelated,discuss
edu.arizona.cs.data.Headline@46bba880,2149,unrelated,discuss
edu.arizona.cs.data.Headline@2db3c150,2295,unrelated,discuss
edu.arizona.cs.data.Headline@290ca640,2246,unrelated,agree
edu.arizona.cs.data.Headline@23a065bc,2475,unrelated,agree
edu.arizona.cs.data.Headline@71ac283b,1298,discuss,disagree
edu.arizona.cs.data.Headline@302bc782,669,unrelated,discuss
edu.arizona.cs.data.Headline@456c752,1743,unrelated,discuss
edu.arizona.cs.data.Headline@7f803ac2,2414,discuss,agree
edu.arizona.cs.data.Headline@20526704,1799,discuss,agree
edu.arizona.cs.data.Headline@cd8c6c9,83,discuss,disagree
edu.arizona.cs.data.Headline@13cd5206,1177,unrelated,discuss
